개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3140000,202331400000800694,서울특별시 양천구청,서울특별시 양천구 은행정로11길 10,"서울특별시 양천구 신정동 955-20, 건물 앞 인도",생활방범,3,200,360도 전방,30,201712,02-2620-4794,37.52394,126.85817,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:12
3140000,202231400000800517,서울특별시 양천구청,서울특별시 양천구 오목로30길 16,서울특별시 양천구 신정동 967-11,생활방범,4,200,360도 전방,30,200610,02-2620-4794,37.52335,126.853787,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:58
3140000,202531400000800938,서울특별시 양천구청,서울특별시 양천구 중앙로36길 16-0,"서울특별시 양천구 신정동 1050-13, 삼거리",생활방범,4,200,360도 전방,30,200612,02-2620-4795,37.519499,126.855759,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:37
3140000,202331400000801197,서울특별시 양천구청,서울특별시 양천구 목동중앙로9길 21,"서울특별시 양천구 목동 222-70, 삼거리",생활방범,4,200,360도 전방,30,201112,02-2620-4794,37.539169,126.872863,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:04
3140000,202331400000800954,서울특별시 양천구청,서울특별시 양천구 목동동로 156,"서울특별시 양천구 신정동 329-8, 삼거리",어린이보호,3,200,360도 전방,30,201112,02-2620-4794,37.51974,126.87047,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:14
3140000,202331400000801478,서울특별시 양천구청,서울특별시 양천구 월정로40길 10,"서울특별시 양천구 신월동 66-9, 맞은편 공원 입구 옆",생활방범,4,200,360도 전방,30,201212,02-2620-4794,37.539157,126.833977,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:07
3140000,202531400000800283,서울특별시 양천구청,서울특별시 양천구 중앙로29길 43,"서울특별시 양천구 신정동 1157-28, 사거리",생활방범,4,200,360도 전방,30,201712,02-2620-4795,37.516164,126.849411,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:32
3140000,202331400000800921,서울특별시 양천구청,서울특별시 양천구 목동로3길 57,"서울특별시 양천구 신정동 276, 107동 아파트 앞 도로",어린이보호,3,200,360도 전방,30,201112,02-2620-4794,37.509521,126.865303,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:14
3140000,202531400000800208,서울특별시 양천구청,서울특별시 양천구 곰달래로6길 16-13,"서울특별시 양천구 신월동 220-4, 사거리",생활방범,5,200,360도 전방,30,201912,02-2620-4795,37.528399,126.834869,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:31
3140000,202231400000800341,서울특별시 양천구청,서울특별시 양천구 지양로7길 21,서울특별시 양천구 신월동 955-7,생활방범,3,200,360도 전방,30,201210,02-2620-4794,37.520591,126.832526,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:57
3140000,202331400000800434,서울특별시 양천구청,서울특별시 양천구 남부순환로46길 36-1,"서울특별시 양천구 신월동 176-26, 건물 앞",생활방범,2,200,240도 전방,30,201612,02-2620-4794,37.5324803,126.8270756,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:11
3140000,202331400000800438,서울특별시 양천구청,서울특별시 양천구 지양로2길 35-1,"서울특별시 양천구 신월동 991-9, 삼거리",생활방범,3,200,360도 전방,30,201612,02-2620-4794,37.5196778,126.8365869,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:11
3140000,202331400000801451,서울특별시 양천구청,서울특별시 양천구 신월로7길 6,"서울특별시 양천구 신월동 984-5, 사거리 전봇대 옆",생활방범,4,200,360도 전방,30,201012,02-2620-4794,37.516893,126.836591,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:07
3140000,202531400000801094,서울특별시 양천구청,서울특별시 양천구 신목로5길 1,"서울특별시 양천구 신정동 295-177, 사거리",생활방범,5,200,360도 전방,30,202312,02-2620-4795,37.518266,126.873872,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:38
3140000,202331400000801627,서울특별시 양천구청,서울특별시 양천구 곰달래로6길 30-6,"서울특별시 양천구 신월동 218-6, 삼성하이츠 삼거리",생활방범,3,200,360도 전방,30,202012,02-2620-4794,37.534865,126.825913,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:08
3140000,202331400000800158,서울특별시 양천구청,서울특별시 양천구 목동중앙서로8길 11,"서울특별시 양천구 목동 801-1, 신문유통원 앞",생활방범,4,200,360도 전방,30,202012,02-2620-4794,37.532059,126.866184,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:09
3140000,202231400000800334,서울특별시 양천구청,서울특별시 양천구 남부순환로36길 3,서울특별시 양천구 신월동 49-22,생활방범,3,200,360도 전방,30,201210,02-2620-4794,37.53627,126.82725,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:57
3140000,202231400000800196,서울특별시 양천구청,서울특별시 양천구 목동중앙북로24길 55,서울특별시 양천구 목동 539,생활방범,4,200,360도 전방,30,201910,02-2620-4794,37.5446295,126.8764442,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:56
3140000,202231400000800496,서울특별시 양천구청,서울특별시 양천구 지양로11길 21,서울특별시 양천구 신월동 942-13,생활방범,3,200,360도 전방,30,202010,02-2620-4794,37.517855,126.875955,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:58
3140000,202531400000800359,서울특별시 양천구청,서울특별시 양천구 (도로명주소 없음),"서울특별시 양천구 목동 791-22, 마장어린이공원",생활방범,1,200,120도 전방,30,201312,02-2620-4795,37.533540,126.864846,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:32
3140000,202531400000801227,서울특별시 양천구청,서울특별시 양천구 지양로14길 5,"서울특별시 양천구 신월동 914-17, 사거리",어린이보호,5,200,360도 전방,30,201012,02-2620-4795,37.523428,126.832391,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:40
3140000,202531400000800265,서울특별시 양천구청,서울특별시 양천구 (도로명주소 없음),"서울특별시 양천구 신정동 177-20, 등산로 앞 인도",생활방범,2,200,240도 전방,30,201512,02-2620-4795,37.505395,126.866719,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:32
3140000,202231400000800962,서울특별시 양천구청,서울특별시 양천구 신정로13길 16,서울특별시 양천구 신정동 733,어린이보호,3,200,360도 전방,30,201010,02-2620-4794,37.512027,126.843382,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:20:01
3140000,202531400000800364,서울특별시 양천구청,서울특별시 양천구 지양로7길 27-5,"서울특별시 양천구 신월동 956, 한울근린공원 안",생활방범,2,200,360도 전방,30,201312,02-2620-4795,37.520401,126.832508,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:32
3140000,202331400000801981,서울특별시 양천구청,서울특별시 양천구 월정로 270,"서울특별시 양천구 신월동 18-19, 삼거리 횡단보도 옆",어린이보호,4,200,360도 전방,30,201012,02-2620-4794,37.541534,126.830245,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:11
3140000,202231400000800401,서울특별시 양천구청,서울특별시 양천구 신월로22길 11-2,서울특별시 양천구 신월동 606-16,생활방범,2,200,240도 전방,30,201410,02-2620-4794,37.5202788,126.846341,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:57
3140000,202331400000800591,서울특별시 양천구청,서울특별시 양천구 오목로29길 5,"서울특별시 양천구 신정동 928-27, 삼거리",생활방범,4,200,360도 전방,30,201112,02-2620-4794,37.525211,126.853462,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:12
3140000,202231400000800790,서울특별시 양천구청,서울특별시 양천구 목동동로 350-0,서울특별시 양천구 목동 912,어린이보호,3,200,360도 전방,30,201610,02-2620-4794,37.5322587,126.8835568,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:59
3140000,202231400000801025,서울특별시 양천구청,서울특별시 양천구,서울특별시 양천구 신정동 936-13,기타,1,200,120도 전방,30,201410,02-2620-4794,37.5273617,126.851229,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:20:02
3140000,202331400000801891,서울특별시 양천구청,서울특별시 양천구 목동로1길 42,"서울특별시 양천구 신정동 162-6, 서울모터스 자동차검사장 앞",생활방범,2,200,240도 전방,30,202212,02-2620-4794,37.50687,126.870857,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:10
3140000,202531400000800887,서울특별시 양천구청,서울특별시 양천구 남부순환로42길 31,"서울특별시 양천구 신월동 161-12, 사거리",생활방범,5,200,360도 전방,30,201512,02-2620-4795,37.533478,126.827195,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:36
3140000,202531400000801285,서울특별시 양천구청,서울특별시 양천구 오목로35길 10,"서울특별시 양천구 신정동 917-1, 사거리",어린이보호,4,200,360도 전방,30,201012,02-2620-4795,37.525925,126.855670,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:40
3140000,202531400000800454,서울특별시 양천구청,서울특별시 양천구 남부순환로 634,"서울특별시 양천구 신정동 1286, 넘은들공원2",생활방범,1,200,360도 전방,30,202012,02-2620-4795,37.513363,126.840149,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:33
3140000,202331400000800566,서울특별시 양천구청,서울특별시 양천구 중앙로34길 25-1,"서울특별시 양천구 신정동 1031-22, 시장 앞 인도",생활방범,3,200,360도 전방,30,201012,02-2620-4794,37.520623,126.853572,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:12
3140000,202531400000800994,서울특별시 양천구청,서울특별시 양천구 목동남로4길 68,"서울특별시 양천구 신정동 171-14, 예성교회 건너편",생활방범,4,200,360도 전방,30,201012,02-2620-4795,37.509503,126.868061,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:37
3140000,202531400000800260,서울특별시 양천구청,서울특별시 양천구 오목로41길 6,"서울특별시 양천구 신정동 909-28, 사거리",생활방범,2,200,240도 전방,30,202212,02-2620-4795,37.525761,126.857428,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:32
3140000,202331400000800625,서울특별시 양천구청,서울특별시 양천구 중앙로46길 3,"서울특별시 양천구 신정동 971-13, 사거리",생활방범,2,200,240도 전방,30,202212,02-2620-4794,37.522161,126.852647,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:12
3140000,202331400000801528,서울특별시 양천구청,서울특별시 양천구 곰달래로5길 52,"서울특별시 양천구 신월동 99-30, 신월1동 성당 앞",생활방범,3,200,360도 전방,30,202212,02-2620-4794,37.534092,126.832185,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:07
3140000,202331400000801781,서울특별시 양천구청,서울특별시 양천구 목동남로 24,"서울특별시 양천구 신정동 204-23, 신도교회 앞",생활방범,1,200,120도 전방,30,202112,02-2620-4794,37.507445,126.862605,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:09
3140000,202531400000800063,서울특별시 양천구청,서울특별시 양천구 목동중앙로1길 15,"서울특별시 양천구 목동 803-11, 사거리",생활방범,4,200,360도 전방,30,201612,02-2620-4795,37.531493,126.866852,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:30
3140000,202331400000802094,서울특별시 양천구청,서울특별시 양천구 신정로11길 63,"서울특별시 양천구 신정동 1283, 305동 사거리",어린이보호,5,200,360도 전방,30,201612,02-2620-4794,37.5118602,126.8358112,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:12
3140000,202231400000800666,서울특별시 양천구청,서울특별시 양천구 남부순환로88길 5-16,서울특별시 양천구 신정동 754-5,생활방범,2,200,240도 전방,30,201510,02-2620-4794,37.5103597,126.841315,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:59
3140000,202331400000800901,서울특별시 양천구청,서울특별시 양천구 오목로23길 39,"서울특별시 양천구 신정동 938-17, 삼거리",어린이보호,3,200,360도 전방,30,201012,02-2620-4794,37.527352,126.849889,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:14
3140000,202331400000801323,서울특별시 양천구청,서울특별시 양천구 목동동로12길 41-5,"서울특별시 양천구 목동 404-92, 건물앞",생활방범,2,200,240도 전방,30,201712,02-2620-4794,37.52276,126.87589,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:06
3140000,202331400000800311,서울특별시 양천구청,서울특별시 양천구 지양로2길 30,"서울특별시 양천구 신월동 996-22, 사거리 전봇대 옆",생활방범,4,200,360도 전방,30,201012,02-2620-4794,37.519163,126.837173,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:10
3140000,202331400000801877,서울특별시 양천구청,서울특별시 양천구 중앙로32길 1,"서울특별시 양천구 신정동 1051-11, 교차로 사거리",생활방범,5,200,360도 전방,30,202112,02-2620-4794,37.518155,126.853862,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:10
3140000,202331400000801848,서울특별시 양천구청,서울특별시 양천구 중앙로33길 28,"서울특별시 양천구 신정동 1161-7, 건물 앞 인도",생활방범,3,200,360도 전방,30,201812,02-2620-4794,37.51762,126.85003,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:10
3140000,202531400000800782,서울특별시 양천구청,서울특별시 양천구 남부순환로58길 22,"서울특별시 양천구 신월동 203-21, 삼거리 전봇대 옆",생활방범,3,200,360도 전방,30,201012,02-2620-4795,37.529976,126.830994,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:36
3140000,202331400000800235,서울특별시 양천구청,서울특별시 양천구 목동중앙로 212,"서울특별시 양천구 목동 900-12, 신목동역 2번출구",생활방범,2,200,240도 전방,30,202212,02-2620-4794,37.543996,126.882721,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:09
3140000,202331400000800119,서울특별시 양천구청,서울특별시 양천구 목동중앙로 105-1,"서울특별시 양천구 목동 222-51, 목양의교회 앞",생활방범,3,200,360도 전방,30,202212,02-2620-4794,37.53822,126.87335,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:09
3140000,202531400000800463,서울특별시 양천구청,서울특별시 양천구 신정로 273-5,"서울특별시 양천구 신정동 695-6, 계남근린공원01",생활방범,2,200,360도 전방,30,202112,02-2620-4795,37.514351,126.851065,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:33
3140000,202331400000801074,서울특별시 양천구청,서울특별시 양천구 목동중앙북로8다길 지하4,"서울특별시 양천구 목동 965-1, 누리어린이공원 운동기구 앞",기타,2,200,360도 전방,30,201912,02-2620-4794,37.54611006377,126.8654408989,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:15
3140000,202331400000801772,서울특별시 양천구청,서울특별시 양천구 목동서로 339,"서울특별시 양천구 신정동 321-5, 건물 앞 인도",생활방범,5,200,360도 전방,30,201912,02-2620-4794,37.51740823677,126.8658337347,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:09
3140000,202531400000801262,서울특별시 양천구청,서울특별시 양천구 남부순환로30길 3,"서울특별시 양천구 신월동 44-1, 삼거리",어린이보호,4,200,360도 전방,30,201012,02-2620-4795,37.538701,126.825447,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:40
3140000,202331400000801715,서울특별시 양천구청,서울특별시 양천구 중앙로47길 14,"서울특별시 양천구 신정동 1206-16, 삼거리",생활방범,4,200,360도 전방,30,201012,02-2620-4794,37.520011,126.85066,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:09
3140000,202231400000800723,서울특별시 양천구청,서울특별시 양천구 신정로5길 13,서울특별시 양천구 신정동 836-4,생활방범,4,200,360도 전방,30,202010,02-2620-4794,37.513866,126.840576,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:59
3140000,202331400000802029,서울특별시 양천구청,서울특별시 양천구 신월로 105,"서울특별시 양천구 신월동 982-14, 삼거리 대로변 인도",어린이보호,3,200,360도 전방,30,201012,02-2620-4794,37.515916,126.835472,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:11
3140000,202231400000801004,서울특별시 양천구청,서울특별시 양천구 가로공원로56길 30,서울특별시 양천구 신월동 156,기타,2,200,360도 전방,30,201310,02-2620-4794,37.53484,126.82596,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:20:01
3140000,202531400000800067,서울특별시 양천구청,서울특별시 양천구 (도로명주소 없음),"서울특별시 양천구 목동 717-21, 마을쉼터 (작은공원)",생활방범,2,200,120도 전방,30,201612,02-2620-4795,37.540023,126.866706,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:30
3140000,202231400000800661,서울특별시 양천구청,서울특별시 양천구 중앙로32길 17,서울특별시 양천구 신정동 311-11,생활방범,1,200,120도 전방,30,201510,02-2620-4794,37.51905,126.8559,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:59
3140000,202331400000801014,서울특별시 양천구청,서울특별시 양천구 중앙로52길 73,"서울특별시 양천구 신정동 910-9, 앞산어린이공원 안",기타,2,200,360도 전방,30,201312,02-2620-4794,37.52638,126.8586,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:15
3140000,202231400000800225,서울특별시 양천구청,서울특별시 양천구 공항대로 618,서울특별시 양천구 목동 513-11,생활방범,2,200,180도 전방,30,202110,02-2620-4794,37.546757,126.873856,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:56
3140000,202331400000800923,서울특별시 양천구청,서울특별시 양천구 신정이펜2로 20-0,"서울특별시 양천구 신정동 1320, 삼거리",어린이보호,4,200,360도 전방,30,201212,02-2620-4794,37.513,126.831993,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:14
3140000,202231400000800135,서울특별시 양천구청,"서울특별시 양천구 목동동로12길 39,",서울특별시 양천구 목동 404-198,생활방범,1,200,120도 전방,30,201510,02-2620-4794,37.5226199,126.875689,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:55
3140000,202331400000800224,서울특별시 양천구청,서울특별시 양천구 공항대로 594,"서울특별시 양천구 목동 507-11, 어린이보호구역",생활방범,2,200,180도 전방,30,202112,02-2620-4794,37.54744637,126.8706332,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:09
3140000,202231400000800477,서울특별시 양천구청,서울특별시 양천구 남부순환로56가길 1,서울특별시 양천구 신월동 198-38,생활방범,4,200,360도 전방,30,201910,02-2620-4794,37.5324145,126.8295669,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:57
3140000,202231400000800190,서울특별시 양천구청,서울특별시 양천구 목동중앙남로 81-1,서울특별시 양천구 목동 714-4,생활방범,4,200,360도 전방,30,201810,02-2620-4794,37.54103,126.86516,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:56
3140000,202331400000801022,서울특별시 양천구청,서울특별시 양천구,"서울특별시 양천구 신월동 471, 꽃동산어린이공원 안",기타,4,200,360도 전방,30,201412,02-2620-4794,37.5264181,126.848436,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:15
3140000,202331400000801625,서울특별시 양천구청,서울특별시 양천구 곰달래로1길 34,"서울특별시 양천구 신월동 135-10, 형두빌라 삼거리",생활방범,4,200,360도 전방,30,202012,02-2620-4794,37.527192,126.835586,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:08
3140000,202331400000800102,서울특별시 양천구청,서울특별시 양천구 목동중앙서로4길 16,"서울특별시 양천구 목동 794-10, 삼거리",생활방범,4,200,360도 전방,30,201812,02-2620-4794,37.53166,126.86499,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:08
3140000,202531400000800937,서울특별시 양천구청,서울특별시 양천구 은행정로2길 3-1,"서울특별시 양천구 신정동 1020-19, 주변 통신주",생활방범,2,200,240도 전방,30,202312,02-2620-4795,37.520545,126.860297,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:37
3140000,202331400000800527,서울특별시 양천구청,서울특별시 양천구 중앙로45길 28-1,"서울특별시 양천구 신정동 1192-18, 사거리",생활방범,3,200,360도 전방,30,200612,02-2620-4794,37.521653,126.850028,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:11
3140000,202531400000800124,서울특별시 양천구청,서울특별시 양천구 목동서로 159-1,"서울특별시 양천구 목동 917-1, 삼거리",생활방범,3,200,360도 전방,30,202312,02-2620-4795,37.528577,126.874624,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:31
3140000,202531400000800716,서울특별시 양천구청,서울특별시 양천구 목동중앙북로7가길 61,"서울특별시 양천구 목동 613-1, GS25편의점 앞",생활방범,4,200,360도 전방,30,202312,02-2620-4795,37.549785,126.864394,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:35
3140000,202231400000800051,서울특별시 양천구청,서울특별시 양천구 목동중앙본로5길 29,서울특별시 양천구 목동 745-9,생활방범,4,200,360도 전방,30,201010,02-2620-4794,37.538482,126.868164,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:55
3140000,202231400000800128,서울특별시 양천구청,서울특별시 양천구 목동중앙본로7가길 68-19,서울특별시 양천구 목동 318-282,생활방범,1,130,120도 전방,30,201410,02-2620-4794,37.5428099,126.867555,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:55
3140000,202331400000800977,서울특별시 양천구청,서울특별시 양천구 신정로 293,"서울특별시 양천구 신정동 1259, 105동 아파트 앞 도로",어린이보호,1,200,360도 전방,30,201012,02-2620-4794,37.513845,126.8545659,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:14
3140000,202231400000801040,서울특별시 양천구청,서울특별시 양천구 남부순환로31길 20-4,서울특별시 양천구 신월동 56-1,기타,2,200,360도 전방,30,201610,02-2620-4794,37.5386754,126.8285328,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:20:02
3140000,202331400000800165,서울특별시 양천구청,서울특별시 양천구 목동서로 117,"서울특별시 양천구 목동 905-16, 서울양천우체국 화단",생활방범,3,200,360도 전방,30,202012,02-2620-4794,37.532861,126.875538,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:09
3140000,202331400000801505,서울특별시 양천구청,서울특별시 양천구 남부순환로60길 26,"서울특별시 양천구 신월동 195-30, 사거리",생활방범,4,200,360도 전방,30,201512,02-2620-4794,37.5307584,126.827554,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:07
3140000,202331400000801255,서울특별시 양천구청,서울특별시 양천구 목동로 212,"서울특별시 양천구 목동 926, 목동역 6번출구",생활방범,3,200,360도 전방,30,202212,02-2620-4794,37.52598,126.864479,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:05
3140000,202531400000801069,서울특별시 양천구청,서울특별시 양천구 신월로 348,"서울특별시 양천구 신정동 1026-4, 대로변",생활방범,4,200,360도 전방,30,202112,02-2620-4795,37.521724,126.859645,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:38
3140000,202531400000801353,서울특별시 양천구청,서울특별시 양천구 (도로명주소 없음),"서울특별시 양천구 신정동 1284-1, 공원 앞 도로",어린이보호,4,200,360도 전방,30,201012,02-2620-4795,37.512469,126.837169,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:41
3140000,202531400000800493,서울특별시 양천구청,서울특별시 양천구 안양천로 812,"서울특별시 양천구 신정동 871-3, 신정교 하부 주차장",생활방범,4,200,360도 전방,30,202212,02-2620-4795,37.516962,126.877924,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:33
3140000,202231400000800811,서울특별시 양천구청,서울특별시 양천구 곰달래로11길 13,서울특별시 양천구 신월동 121-4,어린이보호,5,200,360도 전방,30,201010,02-2620-4794,37.531188,126.836219,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:20:00
3140000,202331400000801006,서울특별시 양천구청,서울특별시 양천구 곰달래로3길 13,"서울특별시 양천구 신월동 129-6, 복합문화공원 마을마당",기타,2,200,360도 전방,30,201312,02-2620-4794,37.53054,126.83329,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:15
3140000,202331400000800698,서울특별시 양천구청,서울특별시 양천구 오목로30길 26,"서울특별시 양천구 신정동 968-8, 건물 앞 인도",생활방범,3,200,360도 전방,30,201712,02-2620-4794,37.52277,126.85435,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:12
3140000,202331400000802074,서울특별시 양천구청,서울특별시 양천구 신정이펜1로 50,"서울특별시 양천구 신정동 1316, 320동 삼거리",어린이보호,3,200,360도 전방,30,201312,02-2620-4794,37.51116,126.83259,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:11
3140000,202331400000801624,서울특별시 양천구청,서울특별시 양천구 월정로29길 12,"서울특별시 양천구 신월동 106-19, 월정시장 아케이드 기둥",생활방범,2,200,240도 전방,30,202012,02-2620-4794,37.532525,126.831382,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:08
3140000,202531400000800212,서울특별시 양천구청,서울특별시 양천구 남부순환로42길 54,"서울특별시 양천구 신월동 177-12, 삼거리",생활방범,4,200,360도 전방,30,201912,02-2620-4795,37.532653,126.826474,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:31
3140000,202531400000801171,서울특별시 양천구청,서울특별시 양천구 목동동로12길 7,"서울특별시 양천구 목동 405-463, 꿈나무어린이집 앞 대로변",어린이보호,4,200,360도 전방,30,201012,02-2620-4795,37.523056,126.872283,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:39
3140000,202331400000800995,서울특별시 양천구청,서울특별시 양천구 목동남로 106-23,"서울특별시 양천구 신정동 163-55, 갈산공원, 교통광장",기타,2,200,120도 전방,30,202212,02-2620-4794,37.509651,126.870264,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:15
3140000,202531400000800154,서울특별시 양천구청,서울특별시 양천구 가로공원로66길 29,"서울특별시 양천구 신월동 92-17, 사거리",생활방범,4,200,360도 전방,30,201612,02-2620-4795,37.535551,126.832837,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:31
3140000,202331400000801367,서울특별시 양천구청,서울특별시 양천구 목동중앙북로8길 84,"서울특별시 양천구 목동 640-2, 삼거리",생활방범,4,200,270도 전방,30,202112,02-2620-4794,37.54496357472,126.865425,2023-04-05,I,2026-05-15 18:45:38,2023-04-05 13:18:06
3140000,202231400000800691,서울특별시 양천구청,서울특별시 양천구 신정로7길 76,서울특별시 양천구 신정동 1281,생활방범,2,200,240도 전방,30,201710,02-2620-4794,37.51316,126.83485,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:59
3140000,202331400000800387,서울특별시 양천구청,서울특별시 양천구 곰달래로5길 52,"서울특별시 양천구 신월동 99-30, 신월1동 성당 앞",생활방범,3,200,360도 전방,30,202212,02-2620-4794,37.534092,126.832185,2022-11-23,I,2026-05-15 18:45:38,2023-04-05 11:22:10
3140000,202531400000800586,서울특별시 양천구청,서울특별시 양천구 목동동로 419,"서울특별시 양천구 목동 909-9, 목동능력교회 앞",생활방범,5,200,360도 전방,30,200612,02-2620-4795,37.536623,126.883011,2024-12-31,I,2026-05-15 18:45:38,2025-01-14 15:56:34
3140000,202231400000800585,서울특별시 양천구청,서울특별시 양천구 신목로14길 17,서울특별시 양천구 신정동 119-71,생활방범,4,130,360도 전방,30,201110,02-2620-4794,37.52116,126.875846,2022-11-23,I,2026-05-15 18:45:38,2022-11-23 13:19:58
